name,address,state_x,rating,totalUserRatings,placeID,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,placeName,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,state_y,place,successMetric,geometry,nearestDistanceToTRH
Texas Roadhouse,"2803 Paper Mill Rd, Wyomissing, PA 19610, United States",PA,4.4,3995.0,ChIJZ8CPHKF2xokRei0iOh--aLo,40.3621247,-75.989369,19610.0,reading,42,63624,"Reading city, Pennsylvania",88333,42909,45424,30.6,29.3,31.7,41933,11729,939,59199,35745,4142,2336,2474,17150,26596,817,34077,11840,18213,79500,817,0,51736,15145,3573,1266,39883,35341,49110,28257,59199,8121,678,34203,800860,30053,88012,88012,30053,19255,66715,42.0,63624.0,17578.0,POINT (-75.989369 40.3621247),16.346294725311054
Texas Roadhouse,"8650 Duncan Ave, Pittsburgh, PA 15237, United States",PA,4.3,2172.0,ChIJY8AJlp2LNIgRsGhYnwOfRwY,40.5621703,-80.0259181,15237.0,pittsburgh,42,61000,"Pittsburgh city, Pennsylvania",301286,147610,153676,33.4,32.6,34.4,199950,69232,17570,10222,50536,15362,8381,8074,35093,55113,984,159339,65620,74876,134800,984,1942,207544,42327,48875,27465,167729,158743,60215,32531,10222,68557,17449,154690,3398610,140496,295079,295079,140496,58406,264169,42.0,61000.0,9339.6,POINT (-80.0259181 40.5621703),10.964887658630735
Texas Roadhouse,"61 N Londonderry Square, Palmyra, PA 17078, United States",PA,4.4,3039.0,ChIJ82GZEeylyIkRTYmRYOyVqBA,40.3202878,-76.5646182,17078.0,palmyra,42,57720,"Palmyra borough, Pennsylvania",7541,3628,3913,33.5,33.0,35.0,6152,134,257,839,54752,123,120,219,27306,1284,910,3303,1609,1432,153100,910,1956,4753,2014,652,279,4038,3885,51919,46125,839,134,257,3833,79505,3041,7494,7494,3041,1755,5613,42.0,57720.0,13371.6,POINT (-76.5646182 40.3202878),14.096114383201263
Texas Roadhouse,"465 Wilkes Barre Township Blvd, Wilkes-Barre, PA 18702, United States",PA,4.4,3763.0,ChIJ62d_IvAaxYkRywA5cBL0TwY,41.2333195,-75.8660479,18702.0,wilkes barre,42,85152,"Wilkes-Barre city, Pennsylvania",40805,20098,20707,34.1,32.8,36.3,26680,5575,1127,10845,40505,1916,937,1037,20785,8793,757,19321,7500,7967,78000,757,1942,26001,9183,3117,1138,18842,17096,51732,32969,10845,4632,1090,16928,305920,15467,39722,39722,15467,9240,33333,42.0,85152.0,16557.2,POINT (-75.8660479 41.2333195),20.031624235619958
Texas Roadhouse,"1255 Commerce Blvd, Dickson City, PA 18519, United States",PA,4.5,3924.0,ChIJBUDQTpbZxIkRGnc4H4tGC64,41.4662797,-75.636153,18519.0,scranton,42,69000,"Scranton city, Pennsylvania",76997,38486,38511,37.3,35.5,39.2,62190,4398,3906,11622,41687,2649,2389,2435,23951,15656,795,36669,15110,16253,106700,795,0,50759,18176,7444,3027,35706,33853,52292,27777,11622,4148,3906,33235,637465,31363,74520,74520,31363,17470,63618,42.0,69000.0,17658.0,POINT (-75.636153 41.4662797),20.031624235619905
Texas Roadhouse,"1885 Waddle Rd, State College, PA 16803, United States",PA,4.4,3298.0,ChIJn1lL6sSnzokReuHYY-Q-sDA,40.815139,-77.8976006,16803.0,state college,42,73808,"State College borough, Pennsylvania",42100,22206,19894,21.5,21.6,21.4,35073,1306,4521,1641,38076,2229,850,683,21691,13129,1083,13872,3330,9039,332100,1083,1974,13352,1246,3852,3033,18361,17439,54519,24167,1641,1220,4521,16335,248990,12369,41898,41898,12369,3531,39899,42.0,73808.0,14511.2,POINT (-77.8976006 40.815139),34.27986221082159
Texas Roadhouse,"1510 Mt Zion Rd, York, PA 17402, United States",PA,4.4,3685.0,ChIJb00OQqSPyIkRwJsVpnxoKnU,39.991039,-76.6714758,17402.0,york,42,87048,"York city, Pennsylvania",44019,21877,22142,32.2,30.3,34.6,24599,11570,811,14479,36320,1713,1321,1275,20452,11908,848,19043,7094,9918,77100,848,0,27138,9211,2755,930,21749,19187,47683,34620,14479,10633,762,18466,387615,17012,43874,43874,17012,9543,34729,42.0,87048.0,16214.000000000002,POINT (-76.6714758 39.991039),20.459744154881907
Texas Roadhouse,"179 Eisenhower Dr, Hanover, PA 17331, United States",PA,4.4,2804.0,ChIJw24z8PNZyIkRihkulKRnhmg,39.8247712,-76.9909116,17331.0,hanover,42,32448,"Hanover borough, Pennsylvania",15675,7206,8469,41.1,38.4,44.1,13761,439,132,1653,52094,357,311,493,29249,1841,894,7558,3901,3051,156500,894,1952,11082,4173,1227,600,8364,7825,66601,40817,1653,439,132,7666,198480,6952,15511,15511,6952,3986,12924,42.0,32448.0,12337.6,POINT (-76.9909116 39.8247712),17.362358385616396
Texas Roadhouse,"70 Buckwalter Rd, Royersford, PA 19468, United States",PA,4.4,2466.0,ChIJ4we8GgOQxokRVNW4H6Q6Syc,40.1976299,-75.5248254,19468.0,royersford,42,66576,"Royersford borough, Pennsylvania",4760,2322,2438,38.4,37.3,41.0,4043,467,30,174,57800,63,114,83,32251,417,1185,2341,954,1230,205000,1185,1954,3364,1032,702,196,2882,2805,73587,32063,174,411,30,2644,62105,2184,4748,4748,2184,1170,3937,42.0,66576.0,10850.400000000001,POINT (-75.5248254 40.1976299),14.465470628457666
Texas Roadhouse,"6228 Lincoln Hwy, Greensburg, PA 15601, United States",PA,4.5,4190.0,ChIJDVorOmjQNIgRTwZtt9dGfWY,40.3056193,-79.5942014,15601.0,greensburg,42,31200,"Greensburg city, Pennsylvania",14239,6556,7683,37.7,35.0,42.8,13055,496,96,216,45065,746,529,439,28920,2161,681,7244,3455,3151,139600,681,1956,9919,2380,2172,1165,7193,6808,46417,32018,216,496,96,6730,145310,6606,14030,14030,6606,3100,12213,42.0,31200.0,18855.0,POINT (-79.5942014 40.3056193),14.218952101179667
Texas Roadhouse,"311 Washington Rd, Washington, PA 15301, United States",PA,4.4,2822.0,ChIJz-_6UZNSNIgRadbjRBWckzU,40.1879934,-80.2246782,15301.0,washington,42,81328,"Washington city, Pennsylvania",13404,6501,6903,35.6,33.8,41.2,10349,1745,305,389,47771,562,454,149,23309,2326,722,6667,2715,2980,100100,722,1946,8862,3474,1098,409,7344,6699,44531,31691,389,1720,305,6361,134620,5695,12991,12991,5695,2743,11418,42.0,81328.0,12416.800000000001,POINT (-80.2246782 40.1879934),14.083659968413327
Texas Roadhouse,"31 Quarry Ridge Dr, Ephrata, PA 17522, United States",PA,4.6,49.0,ChIJc3tTF2wVxokR7pSy0MH0sm8,40.1642252,-76.1592616,17522.0,ephrata,42,23832,"Ephrata borough, Pennsylvania",13817,6924,6893,36.6,35.1,38.2,12570,296,50,1361,54625,188,465,219,29568,1413,880,5964,3201,2605,160300,880,1970,9404,3242,1486,507,7402,7149,48083,43229,1361,294,50,6985,168030,5806,13817,13817,5806,3803,11033,42.0,23832.0,225.39999999999998,POINT (-76.1592616 40.1642252),9.889332421595885
Texas Roadhouse,"130 Andrew Dr, Pittsburgh, PA 15275, United States",PA,4.4,479.0,ChIJ55jChRtZNIgR7ml4uIkDrJY,40.4517583,-80.1758409,15275.0,pittsburgh,42,61000,"Pittsburgh city, Pennsylvania",301286,147610,153676,33.4,32.6,34.4,199950,69232,17570,10222,50536,15362,8381,8074,35093,55113,984,159339,65620,74876,134800,984,1942,207544,42327,48875,27465,167729,158743,60215,32531,10222,68557,17449,154690,3398610,140496,295079,295079,140496,58406,264169,42.0,61000.0,2107.6000000000004,POINT (-80.1758409 40.4517583),6.886828975330973
Texas Roadhouse,"1565 N Susquehanna Trail, Selinsgrove, PA 17870, United States",PA,4.5,3929.0,ChIJ9-2qhu4_z4kR5PhAaWRQhB4,40.8309301,-76.8406837,17870.0,selinsgrove,42,69216,"Selinsgrove borough, Pennsylvania",5923,2850,3073,28.3,28.9,25.8,5238,257,92,386,52368,34,58,192,23576,353,836,2107,900,1013,158100,836,1951,3045,888,704,227,2877,2830,55714,31475,386,229,92,2781,45295,1913,5745,5745,1913,948,5352,42.0,69216.0,17680.5,POINT (-76.8406837 40.8309301),29.50802268825818
Texas Roadhouse,"1940 E 3rd St, Williamsport, PA 17701, United States",PA,4.4,1065.0,ChIJQWA1pfGnz4kRLlSRtlUzX9Q,41.2479329,-76.9629258,17701.0,williamsport,42,85312,"Williamsport city, Pennsylvania",28437,14522,13915,29.8,28.8,30.9,22688,3826,392,664,41190,1326,901,727,23965,6936,765,13377,4678,6827,113200,765,0,16976,4745,2832,784,13838,13057,41523,33906,664,3801,392,12877,187370,11505,27964,27964,11505,6090,23563,42.0,85312.0,4686.0,POINT (-76.9629258 41.2479329),29.508022688258052
Texas Roadhouse,"7475 Peach St, Erie, PA 16509, United States",PA,4.4,4069.0,ChIJ87VrgrqAMogR_sw8h4001xU,42.0532211,-80.0847368,16509.0,erie,42,24000,"Erie city, Pennsylvania",96616,47133,49483,34.5,33.0,35.8,69987,15115,2744,7893,38655,4172,2913,3367,22266,22927,725,44856,20891,19289,90500,725,1950,63668,19937,9666,3371,46224,42496,43920,29557,7893,14482,2744,41899,728315,40180,94145,94145,40180,21251,78701,42.0,24000.0,17903.600000000002,POINT (-80.0847368 42.0532211),67.24504641582563
Texas Roadhouse,"1101 Lower Allen Dr, Camp Hill, PA 17011, United States",PA,4.5,3937.0,ChIJf6QHQgzCyIkRuosWVerr9XA,40.2231612,-76.9368901,17011.0,camp hill,42,11000,"Camp Hill borough, Pennsylvania",7926,3890,4036,40.3,38.3,41.3,7017,296,244,485,90085,80,65,43,41513,437,1132,3440,2063,1047,221400,1132,1952,5577,805,1616,880,4550,4437,73992,40682,485,272,244,4353,68130,3110,7798,7798,3110,2212,6343,42.0,11000.0,17716.5,POINT (-76.9368901 40.2231612),6.9246622363658235
Texas Roadhouse,"1560 Osgood Dr, Altoona, PA 16602, United States",PA,4.6,3817.0,ChIJQ2SRXnyRy4kREaQbEu-kiRA,40.4869455,-78.3880238,16602.0,altoona,42,2184,"Altoona city, Pennsylvania",43669,21220,22449,39.1,37.5,40.9,40490,1609,88,914,42244,1720,1624,1311,25722,9102,701,20724,11720,6825,92900,701,1942,30179,12311,3759,1381,20003,18763,46281,32109,914,1483,88,18404,335400,18545,43301,43301,18545,11214,35650,42.0,2184.0,17558.199999999997,POINT (-78.3880238 40.4869455),34.27986221082162
Texas Roadhouse,"1155 Washington Pike, Bridgeville, PA 15017, United States",PA,4.4,2738.0,ChIJZ9FJPflXNIgR8hhJsb5-KxA,40.369237,-80.1024211,15017.0,bridgeville,42,8624,"Bridgeville borough, Pennsylvania",4939,2636,2303,43.8,37.3,50.1,4463,252,26,16,48105,148,170,213,31177,515,776,2783,1577,1001,134200,776,1955,3737,1226,623,264,2650,2486,66250,53083,16,249,26,2486,61475,2578,4906,4906,2578,1181,4214,42.0,8624.0,12047.2,POINT (-80.1024211 40.369237),6.8868289753310306
Texas Roadhouse,"101 Clearview Cir, Butler, PA 16001, United States",PA,4.3,2344.0,ChIJqWzCADljM4gRN9Rpfi3hpuA,40.8957433,-79.904386,16001.0,butler,42,10464,"Butler city, Pennsylvania",13008,6602,6406,40.1,39.3,40.7,11756,323,130,485,32746,843,567,398,22127,3034,654,6895,2580,3304,91900,654,0,9136,2982,1535,447,6191,5589,48971,40103,485,320,130,5436,116840,5884,12610,12610,5884,2901,10734,42.0,10464.0,10079.199999999999,POINT (-79.904386 40.8957433),23.910001413334896
Texas Roadhouse,"3466 William Penn Hwy, Pittsburgh, PA 15235, United States",PA,4.2,3336.0,ChIJ65Q-TeDrNIgRdOPSDiNqeBg,40.4293941,-79.8099893,15235.0,pittsburgh,42,61000,"Pittsburgh city, Pennsylvania",301286,147610,153676,33.4,32.6,34.4,199950,69232,17570,10222,50536,15362,8381,8074,35093,55113,984,159339,65620,74876,134800,984,1942,207544,42327,48875,27465,167729,158743,60215,32531,10222,68557,17449,154690,3398610,140496,295079,295079,140496,58406,264169,42.0,61000.0,14011.2,POINT (-79.8099893 40.4293941),9.6867962041807
Texas Roadhouse,"670 W Main St, Uniontown, PA 15401, United States",PA,4.4,1946.0,ChIJB5oBJZEVNYgRbBQSnxtRrFk,39.9136334,-79.7482558,15401.0,uniontown,42,78528,"Uniontown city, Pennsylvania",9740,4643,5097,42.8,37.8,47.6,7064,1909,65,225,34724,707,315,495,22510,2579,713,5296,2445,2112,82900,713,0,7219,2871,834,287,4356,3777,33125,37232,225,1909,65,3715,73405,4557,9391,9391,4557,2105,8116,42.0,78528.0,8562.400000000001,POINT (-79.7482558 39.9136334),23.347776073892497
Texas Roadhouse,"511 Clairton Blvd, Pittsburgh, PA 15236, United States",PA,4.4,2525.0,ChIJYXI2oFz7NIgRuU4clFuc_1o,40.3339651,-79.9448218,15236.0,pittsburgh,42,61000,"Pittsburgh city, Pennsylvania",301286,147610,153676,33.4,32.6,34.4,199950,69232,17570,10222,50536,15362,8381,8074,35093,55113,984,159339,65620,74876,134800,984,1942,207544,42327,48875,27465,167729,158743,60215,32531,10222,68557,17449,154690,3398610,140496,295079,295079,140496,58406,264169,42.0,61000.0,11110.0,POINT (-79.9448218 40.3339651),8.648859157840164
Texas Roadhouse,"255 Walker Rd, Chambersburg, PA 17201, United States",PA,4.3,3135.0,ChIJoek862CeyYkRkd1Eo3Rg5ik,39.9349714,-77.6319546,17201.0,chambersburg,42,12536,"Chambersburg borough, Pennsylvania",21017,9828,11189,39.8,38.4,40.3,16265,2608,264,3872,46924,428,521,409,27650,2551,845,9705,4056,5179,156900,845,1959,14813,5900,2340,757,10400,10009,59420,25786,3872,2275,243,9825,193280,9235,20642,20642,9235,5011,17318,42.0,12536.0,13480.5,POINT (-77.6319546 39.9349714),22.31306374111301
Texas Roadhouse,"116 Wagner Rd, Monaca, PA 15061, United States",PA,4.2,2890.0,ChIJo5kLO71vNIgRn5fZYhuL-FE,40.6813824,-80.3051049,15061.0,monaca,42,50320,"Monaca borough, Pennsylvania",5466,2603,2863,40.6,42.0,40.3,4856,233,0,41,39690,164,178,200,26183,720,704,2757,1452,1092,119700,704,1954,3980,1280,690,156,2765,2640,56992,53125,41,216,0,2637,55475,2544,5441,5441,2544,1373,4535,42.0,50320.0,12138.0,POINT (-80.3051049 40.6813824),16.799373674287853
Texas Roadhouse,"99 Garfield Ave, Cranston, RI 02920, United States",RI,4.3,3373.0,ChIJ66LPSntP5IkRUl8LtVgqbTo,41.7991834,-71.4420208,2920.0,cranston,44,19180,"Cranston city, Rhode Island",81252,40768,40484,39.8,38.7,41.0,62096,5281,5999,12936,74425,1240,1763,982,35714,5746,1107,33284,21227,10135,257400,1107,1958,57997,13808,11578,5731,42834,41243,65779,36043,12936,4499,5854,39980,887845,31362,78189,78189,31362,19522,67033,44.0,19180.0,14503.9,POINT (-71.4420208 41.7991834),27.6711320633726
Texas Roadhouse,"3140 Wade Hampton Blvd, Taylors, SC 29687, United States",SC,4.3,6357.0,ChIJb8sPw0EsWIgRGz_XC8B0AYk,34.9104081,-82.3242094,29687.0,taylors,45,71395,"Taylors CDP, South Carolina",23107,10929,12178,38.8,40.2,37.9,17722,2672,930,2520,62365,384,324,132,30282,2033,975,9440,6763,2067,176900,975,1980,15894,3271,3827,1666,12375,11770,48962,31927,2520,2659,930,11692,234800,8830,23080,23080,8830,6480,18893,45.0,71395.0,27335.1,POINT (-82.3242094 34.9104081),19.867561846487042
Texas Roadhouse,"4119 Clemson Blvd, Anderson, SC 29621, United States",SC,4.3,4807.0,ChIJxcQg09VoWIgRVtiX1eGCiHg,34.5601497,-82.6940322,29621.0,anderson,45,1360,"Anderson city, South Carolina",27387,12609,14778,34.7,32.1,38.3,16919,9374,68,972,33569,1509,967,713,23342,5879,743,12847,5427,6067,138000,743,1973,17643,4370,2620,945,12897,11913,42762,29648,972,9271,68,11788,225405,11494,26571,26571,11494,6046,22297,45.0,1360.0,20670.1,POINT (-82.6940322 34.5601497),32.04074688287829
Texas Roadhouse,"2691 David H McLeod Blvd, Florence, SC 29501, United States",SC,4.4,2459.0,ChIJzTurlZNnVYgROyGHOE4wxSs,34.19003,-79.8341425,29501.0,florence,45,25810,"Florence city, South Carolina",38535,17461,21074,39.1,37.0,40.7,17624,18683,969,985,51073,1596,1227,706,31281,6427,776,18348,8977,6897,155000,776,1978,26503,6073,4618,2582,18702,17978,77390,37076,985,18659,969,17816,321115,15874,38077,38077,15874,9810,30820,45.0,25810.0,10819.6,POINT (-79.8341425 34.19003),62.94294863119319
Texas Roadhouse,"1371 W O. Ezell Blvd, Spartanburg, SC 29301, United States",SC,4.2,4987.0,ChIJuZ0TtJKdV4gRRsPt47U13Gs,34.9373841,-81.9750525,29301.0,spartanburg,45,68290,"Spartanburg city, South Carolina",37448,17048,20400,35.1,33.6,36.2,18063,17086,736,1626,42841,1861,1253,783,26224,8668,839,17601,7691,7628,133200,839,1968,24700,5587,5168,2075,17630,16115,65086,29518,1626,16999,736,15709,307420,15319,37031,37031,15319,8532,30147,45.0,68290.0,20945.4,POINT (-81.9750525 34.9373841),19.867561846487032
Texas Roadhouse,"4307 W Empire Pl, Sioux Falls, SD 57106, United States",SD,4.5,5050.0,ChIJUdIGQ4jJjocRY-hWcBRQUDI,43.5097817,-96.7808207,57106.0,sioux falls,46,59020,"Sioux Falls city, South Dakota",180927,90354,90573,34.2,33.3,35.0,151358,12157,4577,9987,61738,3613,2511,2499,33276,17637,838,78437,43938,29880,205100,838,1988,117957,26403,27832,9794,103850,100901,63203,36623,9987,12081,4563,98740,1571235,73818,178331,178331,73818,43718,142535,46.0,59020.0,22725.0,POINT (-96.7808207 43.5097817),76.81336361250892
Texas Roadhouse,"2106 N Maple Ave, Rapid City, SD 57701, United States",SD,4.5,3696.0,ChIJcUeJhBldfYcRcobJCjMRZCg,44.105238,-103.2112181,57701.0,rapid city,46,52980,"Rapid City city, South Dakota",76541,38271,38270,37.2,35.8,38.6,60418,1142,1223,4490,53760,1827,1458,1609,31723,12006,855,33123,18501,11815,194100,855,1978,51877,10768,11182,4388,38811,37071,70351,29133,4490,1040,1211,37049,607640,30316,74251,74251,30316,17086,61378,46.0,52980.0,16632.0,POINT (-103.2112181 44.105238),175.78217736398372
Texas Roadhouse,"3450 E Andrew Johnson Hwy, Greeneville, TN 37745, United States",TN,4.1,26.0,ChIJw0KRGX9PWogRSCRL8SLtwZU,36.1849352,-82.7644069,37745.0,greeneville,47,30980,"Greeneville town, Tennessee",14938,7068,7870,43.0,38.9,47.9,13486,730,47,847,41020,572,473,527,24268,2562,586,6922,3417,2453,147200,586,1971,10852,3349,1419,476,5932,5426,57391,33666,847,676,47,5375,83650,5870,14087,14087,5870,3516,12393,47.0,30980.0,106.6,POINT (-82.7644069 36.1849352),24.174240123797215
Texas Roadhouse,"3786 Parkway, Pigeon Forge, TN 37863, United States",TN,4.5,7337.0,ChIJeS1kXFP-W4gRiHTiswD4NRo,35.7797385,-83.5489324,37863.0,pigeon forge,47,58080,"Pigeon Forge city, Tennessee",6247,3301,2946,40.1,37.3,43.2,5622,8,2,945,48327,154,74,164,20463,1352,721,5508,1060,1154,185100,721,1993,4195,899,428,93,3611,3527,28902,18929,945,8,2,3366,59210,2214,6118,6118,2214,1599,5038,47.0,58080.0,33016.5,POINT (-83.5489324 35.7797385),4.108457044899835
Texas Roadhouse,"7559 Conner Rd, Powell, TN 37849, United States",TN,4.3,1591.0,ChIJcYBAcTQ_XIgRoiTPTL-zHbQ,36.0513549,-84.000923,37849.0,powell,47,60480,"Powell CDP, Tennessee",13458,6042,7416,37.8,36.7,38.9,12416,518,124,777,70317,330,212,63,28964,1030,795,5216,3862,1203,187500,795,1991,8934,2288,1713,641,7232,6976,54821,37344,777,518,124,6918,161515,5065,13458,13458,5065,3489,11128,47.0,60480.0,6841.299999999999,POINT (-84.000923 36.0513549),7.699008654562392
Texas Roadhouse,"1275 Interstate Dr, Cookeville, TN 38501, United States",TN,4.4,1493.0,ChIJmyVAD0YjZ4gRaPHo5NF7LP0,36.1387583,-85.5089105,38501.0,cookeville,47,16920,"Cookeville city, Tennessee",33922,16363,17559,29.9,28.0,32.4,30357,1440,736,2750,40836,1595,1004,1204,23863,6991,740,15332,5815,8097,170300,740,1985,19661,5173,3885,2039,17077,15580,46473,27263,2750,1416,724,15418,296535,13912,33293,33293,13912,7564,28759,47.0,16920.0,6569.200000000001,POINT (-85.5089105 36.1387583),55.74351303429704
Texas Roadhouse,"1065 Crossing Cir, Spring Hill, TN 37174, United States",TN,4.3,804.0,ChIJla3I5xJ5Y4gRZqVlAD-RNHg,35.7446813,-86.9361922,37174.0,spring hill,47,70580,"Spring Hill city, Tennessee",41797,20252,21545,34.4,33.5,35.2,36564,2785,616,2614,90322,257,197,440,34235,1213,1429,14463,10507,3504,299900,1429,2006,26103,3715,9253,2561,21924,21573,81917,32034,2614,2785,616,21320,564615,14011,41760,41760,14011,11357,30470,47.0,70580.0,3457.2,POINT (-86.9361922 35.7446813),28.76160377965185
Texas Roadhouse,"4332 Erica Greene Cir, Morristown, TN 37814, United States",TN,4.4,3678.0,ChIJ226szBWRW4gRM2lHR565D_c,36.1918577,-83.3603087,37814.0,morristown,47,50280,"Morristown city, Tennessee",29887,14366,15521,37.4,36.9,37.8,23681,2291,305,5747,33511,1600,964,1016,19457,7756,714,13161,5731,6026,119500,714,1974,19950,5667,1987,743,12818,11668,34517,25122,5747,2074,298,11493,211490,11757,29051,29051,11757,6681,23744,47.0,50280.0,16183.2,POINT (-83.3603087 36.1918577),26.979992399652094
Texas Roadhouse,"1221 E Stone Dr, Kingsport, TN 37660, United States",TN,4.5,4784.0,ChIJN2GsHIOSWogRkbVXKNo92bc,36.5505845,-82.5276836,37660.0,kingsport,47,39560,"Kingsport city, Tennessee",53699,24828,28871,44.9,42.2,47.6,49039,1953,513,1035,42066,2063,1428,1957,30275,10398,666,27007,14888,9099,149100,666,1971,39298,10681,6885,2814,23221,21753,53261,41911,1035,1943,513,21127,379835,23987,52968,52968,23987,14192,45006,47.0,39560.0,21528.0,POINT (-82.5276836 36.5505845),16.87883857107838
Texas Roadhouse,"116 John R Rice Blvd, Murfreesboro, TN 37129, United States",TN,4.4,5433.0,ChIJ1yN4dsL3Y4gRit6tLEuQrMw,35.8478104,-86.4389741,37129.0,murfreesboro,47,51560,"Murfreesboro city, Tennessee",141704,68891,72813,30.6,29.4,31.6,100782,27064,4795,10877,60683,2071,1774,1970,31259,17909,1095,55940,27114,25138,257500,1095,1998,84977,15425,22374,7876,80036,76110,57714,35693,10877,26581,4695,74938,1868640,52252,139825,139825,52252,32906,113922,47.0,51560.0,23905.2,POINT (-86.4389741 35.8478104),28.761603779651818
Texas Roadhouse,"2005 N Roan St, Johnson City, TN 37601, United States",TN,4.4,4452.0,ChIJ1zCjlTt9WogRIFjW8xxYtuI,36.3393892,-82.3750568,37601.0,johnson city,47,38320,"Johnson City city, Tennessee",66934,31973,34961,35.6,35.4,35.9,56764,4742,1872,3932,42174,2947,2040,2014,30496,13319,775,32499,14424,14717,170700,775,1981,43593,8326,9193,5040,34400,32352,60658,27325,3932,4533,1841,31526,538045,29141,66027,66027,29141,15665,56341,47.0,38320.0,19588.800000000003,POINT (-82.3750568 36.3393892),16.878838571078607
Texas Roadhouse,"180 Collier Dr, Sevierville, TN 37862, United States",TN,4.5,5215.0,ChIJyVgQ5874W4gR_J8SaXcswqo,35.8379007,-83.5641813,37862.0,sevierville,47,67120,"Sevierville city, Tennessee",17185,8698,8487,40.0,38.6,41.7,15947,154,289,2655,43307,321,295,528,24337,3089,795,8460,3431,3268,219300,795,1993,12184,3785,1585,623,8002,7723,53667,21425,2655,118,289,7554,153650,6699,16416,16416,6699,4425,14132,47.0,67120.0,23467.5,POINT (-83.5641813 35.8379007),4.108457044900015
Texas Roadhouse,"1203 Vann Dr, Jackson, TN 38305, United States",TN,4.3,3076.0,ChIJUayaOsGnfogRPgjH1k99Y-M,35.6636298,-88.8614939,38305.0,jackson,47,37640,"Jackson city, Tennessee",67036,30995,36041,35.5,33.8,37.4,32384,30551,905,2511,42549,3396,1643,1744,24841,15284,878,29843,13589,12438,138900,878,1981,42718,11680,6841,3150,30064,27646,51398,31397,2511,30349,905,27547,445755,26027,65839,65839,26027,15628,53204,47.0,37640.0,13226.8,POINT (-88.8614939 35.6636298),60.70373047746482
Texas Roadhouse,"1125 Franck St, Alcoa, TN 37701, United States",TN,4.4,5028.0,ChIJd-jBEJMgXIgRaM74T_0sUNQ,35.7867525,-83.9879482,37701.0,alcoa,47,540,"Alcoa city, Tennessee",9809,4699,5110,35.1,34.7,35.8,7565,1336,114,695,48351,257,92,194,26552,969,816,4392,2504,1411,145100,816,1973,6674,2178,1089,339,5081,4835,52163,38056,695,1336,114,4825,116710,3915,9781,9781,3915,2587,7670,47.0,540.0,22123.2,POINT (-83.9879482 35.7867525),10.090956084202334
Texas Roadhouse,"309 Indian Lake Blvd, Hendersonville, TN 37075, United States",TN,4.5,3993.0,ChIJeQ_YVuJGZIgRs8ZyHIl7-us,36.3309228,-86.5951462,37075.0,hendersonville,47,33280,"Hendersonville city, Tennessee",57888,27253,30635,40.1,38.6,41.5,49708,4660,926,2800,75146,738,318,413,39448,4145,1169,22794,15395,6286,282000,1169,1987,40544,8164,10361,3996,32254,30656,76401,31897,2800,4619,926,30158,748595,21681,57675,57675,21681,15088,47147,47.0,33280.0,17968.5,POINT (-86.5951462 36.3309228),34.50000163965254
Texas Roadhouse,"120 Morrell Rd, Knoxville, TN 37919, United States",TN,4.5,4801.0,ChIJgYKA_LgkXIgRWd5Kem4gUzU,35.9276872,-84.0352129,37919.0,knoxville,47,40000,"Knoxville city, Tennessee",187487,90040,97447,32.9,31.6,34.5,141799,31758,3147,10143,41598,8227,5339,5794,26903,40394,883,92394,38490,43598,142700,883,1972,119112,26806,24102,10589,99126,93647,52378,26270,10143,31625,3133,91834,1767060,82088,185798,185798,82088,39439,157694,47.0,40000.0,21604.5,POINT (-84.0352129 35.9276872),6.695661153372147
Texas Roadhouse,"11001 Turkey Dr, Knoxville, TN 37922, United States",TN,4.3,3470.0,ChIJUzOKKVYuXIgRAdx7lrhVcz0,35.9036494,-84.1511296,37922.0,knoxville,47,40000,"Knoxville city, Tennessee",187487,90040,97447,32.9,31.6,34.5,141799,31758,3147,10143,41598,8227,5339,5794,26903,40394,883,92394,38490,43598,142700,883,1972,119112,26806,24102,10589,99126,93647,52378,26270,10143,31625,3133,91834,1767060,82088,185798,185798,82088,39439,157694,47.0,40000.0,14921.0,POINT (-84.1511296 35.9036494),6.695661153372164
Texas Roadhouse,"210 Falls Blvd, Bristol, VA 24202, United States",VA,4.3,1360.0,ChIJfaoIUDV1UIgR2qFh-pr58fQ,36.628942,-82.1476837,24202.0,bristol,51,9816,"Bristol city, Virginia",17059,8114,8945,42.4,39.5,43.9,14966,1213,33,78,39679,660,497,515,25979,3707,712,8714,4600,2882,127900,712,1967,12181,2797,1270,1018,8138,7623,80213,30815,78,1213,33,7537,137425,7482,16880,16880,7482,4323,14285,51.0,9816.0,5848.0,POINT (-82.1476837 36.628942),21.765248353756
